Ticker,Company Name,CEO Name,Start Date,End Date,Source,Validation URL
AMTB,Amerant Bancorp Inc.,Millar Wilson,,2021-02-15,8-K,https://www.sec.gov/Archives/edgar/data/1734342/000119312519083931/d706647d8k.htm
AMTB,Amerant Bancorp Inc.,Gerald P. Plush,2021-02-15,2025-11-05,8-K,https://www.sec.gov/Archives/edgar/data/1734342/000119312521012932/d102682d8k.htm
AMTB,Amerant Bancorp Inc.,Carlos Iafigliola,2025-11-05,Present,8-K,https://www.sec.gov/Archives/edgar/data/1734342/000173434225000069/amtb-20251104.htm
AMWD,AMERICAN WOODMARK CORP,Jake Gosa,,2007-08-23,8-K,https://www.sec.gov/Archives/edgar/data/794619/000079461907000130/awc8k112007agreements.htm
AMWD,AMERICAN WOODMARK CORP,Kent Guichard,2007-08-23,2015-08-26,8-K,https://www.sec.gov/Archives/edgar/data/794619/000079461907000038/awc8k053007.htm
AMWD,AMERICAN WOODMARK CORP,Cary Dunston,2015-08-26,2020-07-09,8-K,https://www.sec.gov/Archives/edgar/data/794619/000079461915000180/amwd-0826158kemplagreements.htm
AMWD,AMERICAN WOODMARK CORP,M. Scott Culbreth,2020-07-09,Present,8-K,https://www.sec.gov/Archives/edgar/data/794619/000079461920000049/amwd-0714208kleadershi.htm
ANAB,"ANAPTYSBIO, INC",Hamza Suria,2018-01-26,2022-03-20,8-K,https://www.sec.gov/Archives/edgar/data/1370053/000137005322000017/anab-20220320.htm
ANAB,"ANAPTYSBIO, INC",Daniel Faga,2022-03-21,Present,8-K and Annual Filings,https://www.sec.gov/Archives/edgar/data/1370053/000137005325000038/anab-20250429.htm
ANDE,"Andersons, Inc.",Michael J. Anderson,2009-01-01,2015-11-02,8-K,https://www.sec.gov/Archives/edgar/data/821026/000082102615000050/a8-kappointmentofofficer.htm
ANDE,"Andersons, Inc.",Patrick E. Bowe,2015-11-02,2024-10-01,8-K,https://www.sec.gov/Archives/edgar/data/821026/000082102615000052/a8-kappointmentofofficerxc.htm
ANDE,"Andersons, Inc.",William E. Krueger,2024-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/821026/000082102624000202/ande-20240815.htm
ANF,ABERCROMBIE & FITCH CO /DE/,Fran Horowitz,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1018840/000101884026000022/anf-20260420.htm
ANGI,Angi Inc.,Craig Smith,2008-01-01,2011-04-01,Wikipedia,https://en.wikipedia.org/wiki/HomeAdvisor
ANGI,Angi Inc.,Chris Terrill,2011-04-01,2017-10-02,Wikipedia,https://en.wikipedia.org/wiki/HomeAdvisor
ANGI,Angi Inc.,Brandon Ridenour,2018-11-08,2021-02-24,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465918067027/a18-39702_18ka.htm
ANGI,Angi Inc.,Oisin Hanrahan,2021-02-24,2022-10-10,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465921027884/tm217844d1_8k.htm
ANGI,Angi Inc.,Joseph Levin,2022-10-10,2024-04-08,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465922107473/tm2227978d1_8k.htm
ANGI,Angi Inc.,Jeffrey W. Kip,2024-04-08,Present,8-K,https://www.sec.gov/Archives/edgar/data/1705110/000110465924044820/tm2411363d1_8k.htm
ANGO,ANGIODYNAMICS INC,Eamonn P. Hobbs,1996-01-01,2009-03-01,Web search,https://en.everybodywiki.com/Eamonn_P._Hobbs
ANGO,ANGIODYNAMICS INC,Jan Keltjens,2009-03-01,2011-06-13,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000134100409000176/form8k.htm
ANGO,ANGIODYNAMICS INC,Scott J. Solano,2011-06-13,2011-09-07,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000091412111000172/an23109808-8k.htm
ANGO,ANGIODYNAMICS INC,Joseph M. DeVivo,2011-09-07,2016-04-04,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000091412111000249/an23931090-8k.htm
ANGO,ANGIODYNAMICS INC,James C. Clemmer,2016-04-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/1275187/000091412116001069/an35192888-8k.htm
ANIK,"Anika Therapeutics, Inc.",Joseph G. Darling,,2017-07-27,8-K,https://www.sec.gov/Archives/edgar/data/898437/000117184320000604/f8k_013020.htm
ANIK,"Anika Therapeutics, Inc.",Charles H. Sherwood,2017-07-27,2018-03-09,8-K,https://www.sec.gov/Archives/edgar/data/898437/000117184318001789/f8k_030818.htm
ANIK,"Anika Therapeutics, Inc.",Cheryl R. Blanchard,2020-02-10,2026-02-01,8-K,https://www.sec.gov/Archives/edgar/data/898437/000117184320000991/f8k_021420.htm
ANIK,"Anika Therapeutics, Inc.",Steve Griffin,2026-02-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/898437/000119312526007655/d136217d8k.htm
ANIP,ANI PHARMACEUTICALS INC,Stephen A. Sherwin,1990-03-01,2009-10-14,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000110465909058866/a09-31590_18k.htm
ANIP,ANI PHARMACEUTICALS INC,Stephen M. Simes,2012-01-01,2013-06-19,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000114420414033705/v379768_8k.htm
ANIP,ANI PHARMACEUTICALS INC,Arthur S. Przybyl,2013-06-19,2020-05-10,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000110465920061654/tm2019739-1_8k.htm
ANIP,ANI PHARMACEUTICALS INC,Patrick D. Walsh,2020-05-11,2020-09-08,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000110465920089648/tm2026323d1_8k.htm
ANIP,ANI PHARMACEUTICALS INC,Nikhil Lalwani,2020-09-08,Present,8-K,https://www.sec.gov/Archives/edgar/data/1023024/000110465920089648/tm2026323d1_8k.htm
ANNX,"Annexon, Inc.",Douglas Love,2014-12-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1528115/000114036126017085/ny20063060x2_def14a.htm
AOMR,"Angel Oak Mortgage REIT, Inc.",Robert Williams,,2022-09-28,8-K,https://www.sec.gov/Archives/edgar/data/1766478/000176647822000106/aomr-20220928.htm
AOMR,"Angel Oak Mortgage REIT, Inc.",Sreeniwas Prabhu,2022-09-28,Present,8-K,https://www.sec.gov/Archives/edgar/data/1766478/000176647822000106/aomr-20220928.htm
AORT,"ARTIVION, INC.",Albert E. Heacox,,2011-12-31,8-K,https://www.sec.gov/Archives/edgar/data/784199/000091406212000137/cryolife8k30712.htm
AORT,"ARTIVION, INC.",Steven G. Anderson,2011-12-31,2014-09-02,8-K,https://www.sec.gov/Archives/edgar/data/784199/000091406212000287/cryolife8k102312.htm
AORT,"ARTIVION, INC.",James Patrick Mackin,2014-09-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/784199/000078419914000064/c199-20140909x8k.htm
AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd,Mike F. Chang,2000-01-01,2023-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1387467/000138746722000099/aosl-20221206.htm
AOSL,ALPHA & OMEGA SEMICONDUCTOR Ltd,Stephen Chang,2023-03-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1387467/000138746723000018/aosl-20230223.htm
AOUT,"American Outdoor Brands, Inc.",Brian D. Murphy,2020-08-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1808997/000180899725000047/aout-20250910.htm
APAM,Artisan Partners Asset Management Inc.,Andrew A. Ziegler,,2010-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1517302/000151730214000011/apam8-k2014312.htm
APAM,Artisan Partners Asset Management Inc.,Eric R. Colson,2010-01-01,2025-06-04,Annual filing,https://www.sec.gov/Archives/edgar/data/1517302/000151730226000079/apam-20260417.htm
APAM,Artisan Partners Asset Management Inc.,Jason A. Gottlieb,2025-06-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/1517302/000151730225000020/apam-20250303.htm
APEI,AMERICAN PUBLIC EDUCATION INC,Harry T. Wilkins,2014-01-01,2015-12-04,8-K,https://www.sec.gov/Archives/edgar/data/1201792/000115752313005829/a50772611.htm
APEI,AMERICAN PUBLIC EDUCATION INC,Angela Selden,2019-09-23,Present,8-K,https://www.sec.gov/Archives/edgar/data/1201792/000114420419041031/tv528124_8k.htm
APGE,"Apogee Therapeutics, Inc.",Michael Henderson,2022-09-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1974640/000119312526177342/apge-20260424.htm
APLD,Applied Digital Corp.,William B. Cotton,,2008-09-19,8-K,https://www.sec.gov/Archives/edgar/data/1144879/000114487908000024/flst_8k-092308.htm
APLD,Applied Digital Corp.,Kenneth S. Wood,2008-09-23,Present,8-K,https://www.sec.gov/Archives/edgar/data/1144879/000114487908000024/flst_8k-092308.htm
APLE,"Apple Hospitality REIT, Inc.",Glade Knight,2014-01-01,2014-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1418121/000118518514001398/applehospitality8k052014.htm
APLE,"Apple Hospitality REIT, Inc.",Justin Knight,2014-03-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1418121/000118518514001514/applehospitality8k060314.htm
APOG,"APOGEE ENTERPRISES, INC.",Russell Huffer,,2011-08-22,8-K,https://www.sec.gov/Archives/edgar/data/6845/000119312511213562/d8k.htm
APOG,"APOGEE ENTERPRISES, INC.",Joseph F. Puishys,2011-08-22,2021-01-04,8-K,https://www.sec.gov/Archives/edgar/data/6845/000119312520247376/d23632d8k.htm
APOG,"APOGEE ENTERPRISES, INC.",Ty R. Silberhorn,2021-01-04,2025-10-31,8-K,https://www.sec.gov/Archives/edgar/data/6845/000119312520322129/d14167d8k.htm
APOG,"APOGEE ENTERPRISES, INC.",Donald A. Nolan,2025-10-31,Present,8-K,https://www.sec.gov/Archives/edgar/data/6845/000162828025049600/apog-20251030.htm
APPN,APPIAN CORP,Matthew Calkins,1999-08-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1441683/000144168326000021/appn-20260421.htm
APPS,"Digital Turbine, Inc.",Ian Aaron,,2009-10-07,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420409052853/v162779_8k.htm
APPS,"Digital Turbine, Inc.",William G. Stone III,2009-10-07,2005-02-08,Annual filing,https://www.sec.gov/Archives/edgar/data/317788/000162828025035216/apps-20250717.htm
APPS,"Digital Turbine, Inc.",Robert Ellin,2005-02-08,2008-03-07,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420405009236/v015300_8k.txt
APPS,"Digital Turbine, Inc.",Bruce Stein,2008-03-07,2009-01-12,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420408014821/v106678_8k.htm
APPS,"Digital Turbine, Inc.",Paul Schaeffer,2010-03-18,2010-04-05,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420410015342/v178462_8k.htm
APPS,"Digital Turbine, Inc.",Ray Schaaf,2010-04-05,2010-08-09,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420410019374/v180529_8-k.htm
APPS,"Digital Turbine, Inc.",Peter Adderton,2011-06-27,2014-10-01,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420411039861/v228281_8k.htm
APPS,"Digital Turbine, Inc.",William Stone,2014-10-02,2015-03-06,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420414055799/v389097_8k.htm
APPS,"Digital Turbine, Inc.",Jud Bowman,2015-03-06,Present,8-K,https://www.sec.gov/Archives/edgar/data/317788/000114420415015367/v404080_8k.htm
AQST,"Aquestive Therapeutics, Inc.",Daniel Barber,2022-05-17,Present,8-K,https://www.sec.gov/Archives/edgar/data/1398733/000162828022019110/aqst-20220715.htm
ARAY,ACCURAY INC,Euan S. Thomson,,2012-10-11,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000110465912069689/a12-24383_28k.htm
ARAY,ACCURAY INC,Joshua H. Levine,2012-10-12,2022-06-30,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000110465912069689/a12-24383_28k.htm
ARAY,ACCURAY INC,Suzanne Winter,2022-07-01,2024-09-03,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000119312522123616/d329232d8k.htm
ARAY,ACCURAY INC,Sandeep Chalke,2024-09-03,2024-10-15,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000119312524212084/d822972d8k.htm
ARAY,ACCURAY INC,Stephen La Neve,2025-10-20,Present,8-K,https://www.sec.gov/Archives/edgar/data/1138723/000119312525243143/d58913d8k.htm
ARCB,ARCBEST CORP /DE/,Robert A. Young III,,2005-01-01,8-K,https://www.sec.gov/Archives/edgar/data/894405/000095013405019958/d29737e8vk.htm
ARCB,ARCBEST CORP /DE/,Robert A. Davidson,2005-01-01,2009-12-31,8-K,https://www.sec.gov/Archives/edgar/data/894405/000095012309052406/d69739e8vk.htm
ARCB,ARCBEST CORP /DE/,Judy R. McReynolds,2010-01-01,2025-12-31,8-K,https://www.sec.gov/Archives/edgar/data/894405/000155837025009272/arcb-20250717x8k.htm
ARCB,ARCBEST CORP /DE/,Seth Runser,2026-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/894405/000155837025009611/arcb-20250717x8ka.htm
ARCT,Arcturus Therapeutics Holdings Inc.,Joseph E. Payne,2013-03-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1768224/000119380525000561/e664405_def14a-arct.htm
ARDT,"Ardent Health, Inc.",Martin J. Bonick,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1756655/000162828026024244/ardt-20260408.htm
ARDX,"ARDELYX, INC.",Michael Raab,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1437402/000114036126017800/ny20065368x1_def14a.htm
AREN,"Arena Group Holdings, Inc.",Ramesh C. Trivedi,,2007-07-16,8-K,https://www.sec.gov/Archives/edgar/data/894871/000114420407037483/v081428_8ka.htm
AREN,"Arena Group Holdings, Inc.",Peter B. Mills,2007-07-18,2008-04-25,8-K,https://www.sec.gov/Archives/edgar/data/894871/000095013608002087/file1.htm
AREN,"Arena Group Holdings, Inc.",Christopher A. Marlett,2008-04-25,2016-11-07,8-K,https://www.sec.gov/Archives/edgar/data/894871/000114420416131889/v452130_8k.htm
AREN,"Arena Group Holdings, Inc.",James C. Heckman,2016-11-07,2020-08-26,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315220016832/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Ross Levinsohn,2020-08-26,2023-12-11,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315223044408/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Manoj Bhargava,2023-12-11,2024-01-04,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315224001619/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Cavitt Randall,2024-02-13,2024-04-19,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315224015969/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Sara Silverstein,2024-04-19,2025-02-12,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315225007581/form8-k.htm
AREN,"Arena Group Holdings, Inc.",Paul Edmondson,2025-02-12,Present,8-K,https://www.sec.gov/Archives/edgar/data/894871/000149315225009570/form8-k.htm
ARHS,"Arhaus, Inc.",John Reed,1997-01-01,Present,SEC Filings,https://www.sec.gov/Archives/edgar/data/1875444/000119312526138942/d45561ddef14a.htm
ARI,"Apollo Commercial Real Estate Finance, Inc.",Joseph F. Azrack,,2012-03-15,8-K,https://www.sec.gov/Archives/edgar/data/1467760/000119312512086530/d309395d8k.htm
ARI,"Apollo Commercial Real Estate Finance, Inc.",Stuart A. Rothstein,2012-03-15,Present,8-K,https://www.sec.gov/Archives/edgar/data/1467760/000119312512086530/d309395d8k.htm
ARKO,ARKO Corp.,Arie Kotler,2020-09-08,Present,8-K,https://www.sec.gov/Archives/edgar/data/1823794/000119312520330008/d78376d8k.htm
ARL,AMERICAN REALTY INVESTORS INC,Steven A. Abney,2006-04-03,2007-02-01,8-K,https://www.sec.gov/Archives/edgar/data/1102238/000095013406006551/d34725e8vk.htm
ARL,AMERICAN REALTY INVESTORS INC,Daniel J. Moos,2010-03-01,2020-08-14,8-K,https://www.sec.gov/Archives/edgar/data/1102238/000101054920000175/americanrealty8k.htm
ARL,AMERICAN REALTY INVESTORS INC,Erik L. Johnson,2020-08-17,2021-12-16,8-K,https://www.sec.gov/Archives/edgar/data/1102238/000101054920000175/americanrealty8k.htm
ARL,AMERICAN REALTY INVESTORS INC,Bradley J. Muth,2021-12-16,2023-04-14,8-K,https://www.sec.gov/Archives/edgar/data/1102238/000101054921000274/ari8k121521.htm
ARLO,"Arlo Technologies, Inc.",Matthew McRae,2018-08-07,Present,8-K,https://www.sec.gov/Archives/edgar/data/1736946/000119312518241205/d562019d8k.htm
AROC,"Archrock, Inc.",Stephen A. Snider,1991-01-01,2009-06-30,8-K,https://www.sec.gov/Archives/edgar/data/1389050/000095012909000782/h66046e8vk.htm
AROC,"Archrock, Inc.",Ernie L. Danner,2009-06-30,2011-10-31,8-K,https://www.sec.gov/Archives/edgar/data/1389050/000138905009000022/form_8k.htm
AROC,"Archrock, Inc.",D. Bradley Childers,2011-10-31,Present,8-K,https://www.sec.gov/Archives/edgar/data/1389050/000095012311091776/h85297e8vk.htm
AROW,ARROW FINANCIAL CORP,Thomas L. Hoy,,2012-12-31,8-K,https://www.sec.gov/Archives/edgar/data/717538/000071753806000077/form8k.htm
AROW,ARROW FINANCIAL CORP,Thomas J. Murphy,2013-01-01,2023-05-12,8-K,https://www.sec.gov/Archives/edgar/data/717538/000071753812000129/form8-khoyoconoranddemarco.htm
AROW,ARROW FINANCIAL CORP,David S. DeMarco,2023-05-13,Present,8-K,https://www.sec.gov/Archives/edgar/data/717538/000071753823000122/arow-20230512.htm
ARQ,"Arq, Inc.",Michael D. Durham,,2015-04-01,8-K,https://www.sec.gov/Archives/edgar/data/1515156/000119312515120701/d905586d8k.htm
ARQ,"Arq, Inc.",L. Heath Sampson,2015-04-01,2020-06-30,8-K,https://www.sec.gov/Archives/edgar/data/1515156/000151515620000030/a8-k32720.htm
ARQ,"Arq, Inc.",Greg P. Marken,2020-07-01,2023-07-17,8-K,https://www.sec.gov/Archives/edgar/data/1515156/000151515623000092/ades-20230714.htm
ARQ,"Arq, Inc.",Robert Rasmus,2023-07-17,Present,8-K,https://www.sec.gov/Archives/edgar/data/1515156/000151515623000092/ades-20230714.htm
ARQT,"Arcutis Biotherapeutics, Inc.",Todd Franklin Watanabe,2017-04-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1787306/000178730626000028/arqt-20260421.htm
ARR,"Armour Residential REIT, Inc.",Scott J. Ulm,2009-11-01,2020-03-31,Annual filing,https://www.sec.gov/Archives/edgar/data/1428205/000142820526000040/arr-20260319.htm
ARR,"Armour Residential REIT, Inc.",Jeffrey J. Zimmer,2020-03-31,Present,8-K,https://www.sec.gov/Archives/edgar/data/1428205/000142820519000323/arr8-koperationalchange.htm
ARRY,"Array Technologies, Inc.",Jim Fusaro,,2022-04-18,8-K,https://www.sec.gov/Archives/edgar/data/1820721/000119312521336804/d243876d8k.htm
ARRY,"Array Technologies, Inc.",Kevin Hostetler,2022-04-18,Present,8-K,https://www.sec.gov/Archives/edgar/data/1820721/000182072122000030/arry-20220331.htm
ARVN,"ARVINAS, INC.",John Houston,2017-09-01,2026-02-12,SEC Filings,https://www.sec.gov/Archives/edgar/data/1655759/000165575925000075/arvn-20250429.htm
ARVN,"ARVINAS, INC.",Randy Teel,2026-02-12,Present,8-K,https://www.sec.gov/Archives/edgar/data/1655759/000162828026007463/arvn-20260210.htm
ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",John Petrovich,,2007-01-01,8-K,https://www.sec.gov/Archives/edgar/data/879407/000119312507002148/d8k.htm
ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",Edward Jacobs,2007-01-01,2007-05-29,8-K,https://www.sec.gov/Archives/edgar/data/879407/000119312507002148/d8k.htm
ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",Arthur L. Swift,2007-06-18,2007-11-01,8-K,https://www.sec.gov/Archives/edgar/data/879407/000119312507137598/d8k.htm
ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",Larry Stambaugh,2007-11-01,2007-12-01,8-K,https://www.sec.gov/Archives/edgar/data/879407/000119312507236732/d8k.htm
ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",Christopher Anzalone,2007-12-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/879407/000087940726000019/arwr-20260126.htm
ASAN,"Asana, Inc.",Justin Rosenstein,2009-02-01,2010-10-01,Annual filing,https://www.sec.gov/Archives/edgar/data/1477720/000162828026025998/asan-20260420.htm
ASAN,"Asana, Inc.",Dustin Moskovitz,2010-10-01,2025-03-10,Annual filing,https://www.sec.gov/Archives/edgar/data/1477720/000147772025000081/asan-20250430.htm
ASAN,"Asana, Inc.",Daniel Rogers,2025-07-21,Present,8-K,https://www.sec.gov/Archives/edgar/data/1477720/000147772025000132/asan-20250623.htm
ASB,ASSOCIATED BANC-CORP,Paul S. Beideman,,2009-12-01,8-K,https://www.sec.gov/Archives/edgar/data/7789/000095012309066443/c54888e8vk.htm
ASB,ASSOCIATED BANC-CORP,Philip B. Flynn,2009-12-01,2021-04-28,8-K,https://www.sec.gov/Archives/edgar/data/7789/000095012309063184/c54694e8vk.htm
ASB,ASSOCIATED BANC-CORP,Andrew J. Harmening,2021-04-28,Present,8-K,https://www.sec.gov/Archives/edgar/data/7789/000089271221000134/asb-20210310.htm
ASC,Ardmore Shipping Corp,Anthony Gurnee,2010-01-01,2024-01-01,SEC Filing,https://www.sec.gov/Archives/edgar/data/1577437/000155837024003409/asc-20231231x20f.htm
ASC,Ardmore Shipping Corp,Gernot Ruppelt,2024-01-01,Present,SEC Filing,https://www.sec.gov/Archives/edgar/data/1577437/000110465926024690/asc-20251231x20f.htm
ASIC,Ategrity Specialty Insurance Co Holdings,Justin Cohen,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/2040491/000204049126000020/asic-20260430.htm
ASIX,AdvanSix Inc.,Erin N. Kane,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1673985/000167398526000022/asix-20260429.htm
ASLE,AerSale Corp,Nicolas Finazzo,2008-01-01,2019-01-01,Web search,https://www.sec.gov/Archives/edgar/data/1754170/000095017025058005/asle-20250424.htm
ASLE,AerSale Corp,Basil Barimo,2019-01-01,2019-12-01,Web search,https://www.sec.gov/Archives/edgar/data/1754170/000110465924050568/tm242795-1_def14a.htm
ASO,"Academy Sports & Outdoors, Inc.",Ken C. Hicks,2018-05-01,2023-06-01,Annual filing,https://www.sec.gov/Archives/edgar/data/1817358/000181735826000063/aso-20260421.htm
ASO,"Academy Sports & Outdoors, Inc.",Steven P. Lawrence,2023-06-01,2023-06-21,8-K,https://www.sec.gov/Archives/edgar/data/1817358/000181735823000169/aso-20230621.htm
ASPI,ASP Isotopes Inc.,Robert Ainscow,2025-10-01,2026-01-19,8-K,https://www.sec.gov/Archives/edgar/data/1921865/000147793225007343/aspi_8k.htm
