Ticker,Company Name,CEO Name,Start Date,End Date,Source,Validation URL
D,"DOMINION ENERGY, INC","Thomas F. Farrell, II",2006-01-01,2020-10-01,8-K,https://www.sec.gov/Archives/edgar/data/715957/000071595705000060/dri8k.htm
D,"DOMINION ENERGY, INC",Robert M. Blue,2020-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/715957/000156459020035187/d-8k_20200730.htm
DAL,"DELTA AIR LINES, INC.",Gerald Grinstein,2001-01-01,2007-09-01,8-K,https://www.sec.gov/Archives/edgar/data/27904/000118811207002636/t15394_8k.htm
DAL,"DELTA AIR LINES, INC.",Richard H. Anderson,2007-09-01,2016-05-02,8-K,https://www.sec.gov/Archives/edgar/data/27904/000101968716005064/delta_8k.htm
DAL,"DELTA AIR LINES, INC.",Edward H. Bastian,2016-05-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/27904/000101968716005064/delta_8k.htm
DASH,"DoorDash, Inc.",Tony Xu,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1792789/000179278926000018/dash-20260420.htm
DD,"DuPont de Nemours, Inc.",C. Marc Doyle,2019-06-01,2020-02-17,8-K,https://www.sec.gov/Archives/edgar/data/1666700/000119312519163322/d715311d8k.htm
DD,"DuPont de Nemours, Inc.",Edward D. Breen,2020-02-17,2024-06-01,8-K,https://www.sec.gov/Archives/edgar/data/1666700/000119312520039647/d831968d8k.htm
DD,"DuPont de Nemours, Inc.",Lori D. Koch,2024-06-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1666700/000119312524145041/d650562d8k.htm
DDOG,"Datadog, Inc.",Olivier Pomel,2010-06-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1561550/000156155025000108/ddog-20250418.htm
DE,DEERE & CO,Robert W. Lane,2000-06-01,2009-08-01,Wikipedia,https://en.wikipedia.org/wiki/Robert_W._Lane
DE,DEERE & CO,Samuel R. Allen,2009-08-01,2019-11-04,8-K,https://www.sec.gov/Archives/edgar/data/315189/000110465909035931/a09-14296_28k.htm
DE,DEERE & CO,John C. May,2019-11-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/315189/000110465919047860/a19-18052_18k.htm
DECK,DECKERS OUTDOOR CORP,Douglas Otto,,2005-04-11,8-K,https://www.sec.gov/Archives/edgar/data/910521/000095012905002570/v07032e8vk.htm
DECK,DECKERS OUTDOOR CORP,Angel Martinez,2005-04-11,2016-05-31,8-K,https://www.sec.gov/Archives/edgar/data/910521/000091052116000052/form_8-kxmay262016.htm
DECK,DECKERS OUTDOOR CORP,David Powers,2016-06-01,2024-08-01,8-K,https://www.sec.gov/Archives/edgar/data/910521/000091052124000004/deck-20240201.htm
DECK,DECKERS OUTDOOR CORP,Stefano Caroti,2024-08-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/910521/000091052124000004/deck-20240201.htm
DELL,Dell Technologies Inc.,Michael S. Dell,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1571996/000157199626000008/dell-20260130.htm
DG,DOLLAR GENERAL CORP,Richard W. Dreiling,,2015-06-03,8-K,https://www.sec.gov/Archives/edgar/data/29534/000110465915041398/a15-12900_18k.htm
DG,DOLLAR GENERAL CORP,Todd J. Vasos,2015-06-03,2022-11-01,8-K,https://www.sec.gov/Archives/edgar/data/29534/000110465922078986/tm2220689d1_8k.htm
DG,DOLLAR GENERAL CORP,Jeffery C. Owen,2022-11-01,2023-10-12,8-K,https://www.sec.gov/Archives/edgar/data/29534/000110465923108865/tm2328316d1_8k.htm
DGX,QUEST DIAGNOSTICS INC,James E. Davis,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1022079/000114036126013356/ny20064122x1_def14a.htm
DHI,HORTON D R INC /DE/,Donald J. Tomnitz,1998-11-01,2014-09-30,8-K,https://www.sec.gov/Archives/edgar/data/882184/000088218414000078/a8-kdtretirement.htm
DHI,HORTON D R INC /DE/,David V. Auld,2014-10-01,2023-10-01,8-K,https://www.sec.gov/Archives/edgar/data/882184/000119312514409217/d820272d8k.htm
DHI,HORTON D R INC /DE/,Paul J. Romanowski,2023-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/882184/000088218423000098/dhi-20230919.htm
DHR,DANAHER CORP /DE/,"H. Lawrence Culp, Jr.",,2014-09-09,8-K,https://www.sec.gov/Archives/edgar/data/313616/000119312514329080/d783530d8k.htm
DHR,DANAHER CORP /DE/,"Thomas P. Joyce, Jr.",2014-09-09,2020-09-01,8-K,https://www.sec.gov/Archives/edgar/data/313616/000119312514341693/d788717d8k.htm
DHR,DANAHER CORP /DE/,Rainer M. Blair,2020-09-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/313616/000031361620000089/dhr-202056x8k.htm
DIS,Walt Disney Co,Robert A. Iger,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1744489/000174448926000013/dis-20260122.htm
DLR,"DIGITAL REALTY TRUST, INC.",Michael F. Foust,,2014-03-17,8-K,https://www.sec.gov/Archives/edgar/data/1297996/000119312514102304/d693983d8k.htm
DLR,"DIGITAL REALTY TRUST, INC.",A. William Stein,2014-03-17,2022-12-13,8-K,https://www.sec.gov/Archives/edgar/data/1297996/000119312514102304/d693983d8k.htm
DLR,"DIGITAL REALTY TRUST, INC.",Andrew P. Power,2022-12-13,Present,8-K,https://www.sec.gov/Archives/edgar/data/1297996/000119312522303909/d403893d8k.htm
DLTR,"DOLLAR TREE, INC.",Bob Sasser,,2007-01-01,8-K,https://www.sec.gov/Archives/edgar/data/935703/000093570309000011/form8k.htm
DLTR,"DOLLAR TREE, INC.",Gary M. Philbin,2007-01-01,2014-07-27,8-K,https://www.sec.gov/Archives/edgar/data/935703/000093570311000028/form8k.htm
DLTR,"DOLLAR TREE, INC.",Howard R. Levine,2014-07-27,2015-07-08,8-K,https://www.sec.gov/Archives/edgar/data/935703/000110465915050146/a15-15183_18k.htm
DLTR,"DOLLAR TREE, INC.",Duncan Mac Naughton,2016-12-30,2017-09-18,8-K,https://www.sec.gov/Archives/edgar/data/935703/000093570317000002/a8kmanagementchanges01-05x.htm
DLTR,"DOLLAR TREE, INC.",Michael A. Witynski,2019-12-09,Present,8-K,https://www.sec.gov/Archives/edgar/data/935703/000093570319000057/a8kenterprise-levellea.htm
DOV,DOVER Corp,Thomas L. Reece,,2004-12-31,8-K,https://www.sec.gov/Archives/edgar/data/29905/000095012304013086/y68468e8vk.htm
DOV,DOVER Corp,Ronald L. Hoffman,2005-01-01,2008-07-01,8-K,https://www.sec.gov/Archives/edgar/data/29905/000095012308016493/y72911e8vk.htm
DOV,DOVER Corp,Robert A. Livingston,2008-07-01,2009-02-12,8-K,https://www.sec.gov/Archives/edgar/data/29905/000095012309003076/y74751e8vk.htm
DOV,DOVER Corp,Tom Giacomini,2009-07-10,2020-02-14,8-K,https://www.sec.gov/Archives/edgar/data/29905/000095012309012039/y77669e8vk.htm
DOV,DOVER Corp,Richard Tobin,2020-02-14,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/29905/000002990520000011/dov-20191231.htm
DOW,DOW INC.,Jim Fitterling,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1751788/000175178826000018/dow-20251231.htm
DRI,DARDEN RESTAURANTS INC,"Clarence Otis, Jr.",,2014-10-13,8-K,https://www.sec.gov/Archives/edgar/data/940944/000094094414000078/july2820148-kxnewsreleases.htm
DRI,DARDEN RESTAURANTS INC,"Eugene I. Lee, Jr.",2014-10-13,2022-05-29,8-K,https://www.sec.gov/Archives/edgar/data/940944/000094094414000136/a8-koctober102014certified.htm
DRI,DARDEN RESTAURANTS INC,Ricardo Cardenas,2022-05-30,Present,8-K,https://www.sec.gov/Archives/edgar/data/940944/000094094421000091/dri-20211215.htm
DTE,DTE ENERGY CO,Gerardo Norcia,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/936340/000155837023004430/dte-20230504xdef14a.htm
DUK,Duke Energy CORP,James E. Rogers,2006-04-03,2009-07-01,8-K,https://www.sec.gov/Archives/edgar/data/1326160/000119312506074927/d8k.htm
DUK,Duke Energy CORP,Lynn J. Good,2009-07-01,2025-04-01,8-K,https://www.sec.gov/Archives/edgar/data/1326160/000110465909038386/a09-16167_18k.htm
DUK,Duke Energy CORP,Harry K. Sideris,2025-04-01,Present,DEF 14A,https://www.sec.gov/Archives/edgar/data/1326160/000110465926032443/tm261356-4_def14a.htm
DVA,DAVITA INC.,Denise K. Fletcher,,2005-04-25,8-K,https://www.sec.gov/Archives/edgar/data/927066/000119312505088774/d8k.htm
DVA,DAVITA INC.,Thomas L. Kelly,2005-04-25,2007-03-22,8-K,https://www.sec.gov/Archives/edgar/data/927066/000119312505088774/d8k.htm
DVA,DAVITA INC.,"Willard Brittain, Jr.",2007-03-22,2008-07-25,8-K,https://www.sec.gov/Archives/edgar/data/927066/000119312507062904/d8k.htm
DVA,DAVITA INC.,Kent Thiry,2008-07-25,2010-03-17,8-K,https://www.sec.gov/Archives/edgar/data/927066/000119312519123788/d726706d8k.htm
DVA,DAVITA INC.,Javier J. Rodriguez,2010-03-17,2012-10-04,8-K,https://www.sec.gov/Archives/edgar/data/927066/000119312510083267/d8k.htm
DVA,DAVITA INC.,Robert Margolis,2012-10-04,2017-02-21,8-K,https://www.sec.gov/Archives/edgar/data/927066/000119312512421129/d424095d8k.htm
DVA,DAVITA INC.,Joel Ackerman,2017-02-21,2019-06-01,8-K,https://www.sec.gov/Archives/edgar/data/927066/000119312517003107/d322870d8k.htm
DVN,DEVON ENERGY CORP/DE,J. Larry Nichols,,2011-12-01,8-K,https://www.sec.gov/Archives/edgar/data/1090012/000119312511333796/d266519d8k.htm
DVN,DEVON ENERGY CORP/DE,Unknown CEO,2011-12-01,2010-06-09,Unknown,Unknown
DVN,DEVON ENERGY CORP/DE,John Richels,2010-06-09,2015-07-31,8-K,https://www.sec.gov/Archives/edgar/data/1090012/000095012310057798/d73805e8vk.htm
DVN,DEVON ENERGY CORP/DE,David A. Hager,2015-07-31,2020-09-26,8-K,https://www.sec.gov/Archives/edgar/data/1090012/000119312514436349/d834285d8k.htm
DVN,DEVON ENERGY CORP/DE,Richard E. Muncrief,2020-09-26,2025-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1090012/000119312520255422/d23566d8k.htm
DVN,DEVON ENERGY CORP/DE,Clay M. Gaspar,2025-03-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1090012/000110465926046005/tmb-20251231x10ka.htm
DXCM,DEXCOM INC,Andrew P. Rasdal,,2007-06-19,8-K,https://www.sec.gov/Archives/edgar/data/1093557/000110465907048626/a07-17063_18k.htm
DXCM,DEXCOM INC,Terrance H. Gregg,2007-06-19,2007-06-19,8-K,https://www.sec.gov/Archives/edgar/data/1093557/000110465907048626/a07-17063_18k.htm
DXCM,DEXCOM INC,Kim Blickenstaff,2007-06-19,2007-09-07,8-K,https://www.sec.gov/Archives/edgar/data/1093557/000110465907067842/a07-23575_18k.htm
DXCM,DEXCOM INC,Kevin Sayer,2014-01-01,2026-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1093557/000109355714000026/q-420138xk.htm
DXCM,DEXCOM INC,Jacob S. Leach,2026-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1093557/000109355725000241/dxcm-20250725.htm
EBAY,EBAY INC,Jamie Iannone,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1065088/000155278122000348/e22101_ebay-def14a.htm
ECL,ECOLAB INC.,William L. Jews,2005-02-28,2005-02-28,8-K,https://www.sec.gov/Archives/edgar/data/31462/000110465905008471/a05-4242_18k.htm
ECL,ECOLAB INC.,Douglas M. Baker,2006-05-12,2008-01-01,8-K,https://www.sec.gov/Archives/edgar/data/31462/000110465906034432/a06-11869_18k.htm
ECL,ECOLAB INC.,J. Erik Fyrwald,2008-01-01,2009-08-07,8-K,https://www.sec.gov/Archives/edgar/data/31462/000110465912026548/a12-10086_18k.htm
ECL,ECOLAB INC.,C. Scott O'Hara,2009-08-07,2011-10-27,8-K,https://www.sec.gov/Archives/edgar/data/31462/000110465909048182/a09-21560_18k.htm
ECL,ECOLAB INC.,Carl M. Casale,2013-12-05,2020-10-29,8-K,https://www.sec.gov/Archives/edgar/data/31462/000110465913080087/a13-23351_18k.htm
ECL,ECOLAB INC.,"Douglas M. Baker, Jr.",2020-10-29,2021-01-01,Web search,"https://news.google.com/search?q=Douglas+M.+Baker,+Jr.+CEO+Ecolab+Inc.+appointed+2020&amp;hl=en-US&amp;gl=US&amp;ceid=US:en"
ECL,ECOLAB INC.,Christophe Beck,2021-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/31462/000110465920119738/tm2034077d3_8k.htm
ECL,ECOLAB INC.,Allan L. Schuman,None,2006-05-12,8-K,https://www.sec.gov/Archives/edgar/data/31462/000110465905059901/a05-21535_18k.htm
ECL,ECOLAB INC.,Eric M. Green,None,Present,8-K,https://www.sec.gov/Archives/edgar/data/31462/000110465922125513/tm2232139d1_8k.htm
ED,CONSOLIDATED EDISON INC,**John McAvoy**,,Present,Web search,https://news.google.com/search?q=%22CONSOLIDATED+EDISON+INC%22+%22chief+executive+officer%22+appointed&amp;hl=en-US&amp;gl=US&amp;ceid=US:en
EFX,EQUIFAX INC,Lee A. Ault III,,2005-05-17,8-K,https://www.sec.gov/Archives/edgar/data/33185/000110465905024442/a05-9662_18k.htm
EFX,EQUIFAX INC,Charles G. Betty,2005-05-17,2005-09-19,8-K,https://www.sec.gov/Archives/edgar/data/33185/000110465905024442/a05-9662_18k.htm
EFX,EQUIFAX INC,Richard F. Smith,2005-09-19,2008-02-08,8-K,https://www.sec.gov/Archives/edgar/data/33185/000110465908008768/a08-5127_18k.htm
EFX,EQUIFAX INC,Mark B. Templeton,2008-02-08,2017-09-26,8-K,https://www.sec.gov/Archives/edgar/data/33185/000110465908008768/a08-5127_18k.htm
EFX,EQUIFAX INC,"Paulino do Rego Barros, Jr.",2017-09-26,2018-04-16,8-K,https://www.sec.gov/Archives/edgar/data/33185/000119312517293765/d420554d8k.htm
EFX,EQUIFAX INC,Mark W. Begor,2018-04-16,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/33185/000130817920000090/efx2020-def14a.htm
EG,"EVEREST GROUP, LTD.",Joseph V. Taranto,,2014-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1095073/000109507312000037/tarantoaddesso8k.htm
EG,"EVEREST GROUP, LTD.",Dominic J. Addesso,2014-01-01,2008-11-01,8-K,https://www.sec.gov/Archives/edgar/data/1095073/000109507312000037/tarantoaddesso8k.htm
EG,"EVEREST GROUP, LTD.",Mark S. de Saram,2008-11-01,2010-11-01,8-K,https://www.sec.gov/Archives/edgar/data/1095073/000109507308000032/commentdesaramemployamend.htm
EG,"EVEREST GROUP, LTD.","Ralph E. Jones, III",2011-01-01,,8-K,https://www.sec.gov/Archives/edgar/data/1095073/000109507310000032/taranto8k2q10.htm
EG,"EVEREST GROUP, LTD.",John P. Phelan,2011-05-18,2011-05-18,8-K,https://www.sec.gov/Archives/edgar/data/1095073/000109507311000037/johnphelan8k2q11.htm
EIX,EDISON INTERNATIONAL,"Theodore F. Craver, Jr.",2005-01-01,2008-07-31,8-K,https://www.sec.gov/Archives/edgar/data/827052/000082705204000141/eix8kmgmt.htm
EIX,EDISON INTERNATIONAL,John E. Bryson,2008-07-31,2008-07-31,Web search,https://www.sec.gov/Archives/edgar/data/827052/000155837025003002/eix-20250424xdef14a.htm
EIX,EDISON INTERNATIONAL,Alan J. Fohrer,2010-01-01,2011-01-01,Web search,https://www.sec.gov/Archives/edgar/data/827052/000082705210000029/eix8k12092010.htm
EIX,EDISON INTERNATIONAL,Ronald L. Litzinger,2011-01-01,2016-09-30,8-K,https://www.sec.gov/Archives/edgar/data/827052/000082705210000029/eix8k12092010.htm
EIX,EDISON INTERNATIONAL,Pedro J. Pizarro,2016-09-30,Present,8-K,https://www.sec.gov/Archives/edgar/data/827052/000082705216000338/form8-kamay252016.htm
EL,ESTEE LAUDER COMPANIES INC,Fabrizio Freda,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1001250/000110465921119079/tm2120704-1_def14a.htm
ELV,"Elevance Health, Inc.",Larry C. Glasscock,2004-11-30,2007-05-30,8-K,https://www.sec.gov/Archives/edgar/data/1156039/000119312504205298/d8k.htm
ELV,"Elevance Health, Inc.",Angela F. Braly,2007-05-30,2007-10-15,8-K,https://www.sec.gov/Archives/edgar/data/1156039/000119312507126443/d8k.htm
