Ticker,Company Name,CEO Name,Start Date,End Date,Source,Validation URL
SJM,J M SMUCKER Co,Mark T. Smucker,2016-05-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/91419/000009141922000077/sjm-20220623.htm
SLB,SLB LIMITED/NV,Andrew Gould,,2011-07-21,8-K,https://www.sec.gov/Archives/edgar/data/87347/000095012311067035/h83501e8vk.htm
SLB,SLB LIMITED/NV,Mark Papa,2011-07-21,2010-02-08,8-K,https://www.sec.gov/Archives/edgar/data/87347/000119312523192254/d514484d8k.htm
SLB,SLB LIMITED/NV,Chakib Sbiti,2010-02-08,2011-07-21,8-K,https://www.sec.gov/Archives/edgar/data/87347/000119312510023883/d8k.htm
SLB,SLB LIMITED/NV,Paal Kibsgaard,2011-07-21,2019-08-01,8-K,https://www.sec.gov/Archives/edgar/data/87347/000095012311067035/h83501e8vk.htm
SLB,SLB LIMITED/NV,Olivier Le Peuch,2019-08-01,2023-07-21,8-K,https://www.sec.gov/Archives/edgar/data/87347/000119312519197816/d777686d8k.htm
SMCI,"Super Micro Computer, Inc.",George Kao,,1993-09-01,8-K,https://www.sec.gov/Archives/edgar/data/1375365/000137536526000002/smci-20251222.htm
SMCI,"Super Micro Computer, Inc.",Charles Liang,1993-09-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1375365/000137536526000008/smci-20260303.htm
SNA,Snap-on Inc,Jack D. Michaels,2004-11-13,2007-12-18,8-K,https://www.sec.gov/Archives/edgar/data/91440/000115752304010745/a4765940.txt
SNA,Snap-on Inc,Nicholas T. Pinchuk,2007-12-18,Present,8-K,https://www.sec.gov/Archives/edgar/data/91440/000110465907089779/a07-31767_18k.htm
SNDK,Sandisk Corp,David V. Goeckeler,2025-02-21,Present,8-K,https://www.sec.gov/Archives/edgar/data/2023554/000119312525033433/d849281d8k.htm
SNPS,SYNOPSYS INC,Aart de Geus,1994-01-01,2012-05-21,SEC filings,https://www.sec.gov/Archives/edgar/data/883241/000088324124000006/snps-20240216.htm
SNPS,SYNOPSYS INC,Chi-Foon Chan,2012-05-21,2022-04-30,SEC filings,https://www.sec.gov/Archives/edgar/data/883241/000088324124000006/snps-20240216.htm
SNPS,SYNOPSYS INC,Sassine Ghazi,2024-01-01,Present,SEC filings,https://www.sec.gov/Archives/edgar/data/883241/000088324126000007/snps-20260219.htm
SO,SOUTHERN CO,W. Paul Bowers,,2021-04-01,8-K,https://www.sec.gov/Archives/edgar/data/92122/000009212220000089/so-20201027.htm
SO,SOUTHERN CO,Mark A. Crosswhite,2021-04-01,2004-01-01,8-K,https://www.sec.gov/Archives/edgar/data/92122/000009212222000069/so-20221117.htm
SO,SOUTHERN CO,David M. Ratcliffe,2004-01-01,2010-12-01,8-K,https://www.sec.gov/Archives/edgar/data/92122/000009212210000075/somgtchange8k.htm
SO,SOUTHERN CO,Thomas A. Fanning,2010-12-01,2014-03-01,8-K,https://www.sec.gov/Archives/edgar/data/92122/000009212223000002/so-20230104.htm
SO,SOUTHERN CO,Kimberly S. Greene,2014-03-01,2018-06-01,8-K,https://www.sec.gov/Archives/edgar/data/92122/000009212218000021/so8-kofficerchange4x18.htm
SO,SOUTHERN CO,Christopher C. Womack,2023-05-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/92122/000009212223000054/so-20230104.htm
SOLV,Solventum Corp,Bryan Hanson,2024-01-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1964738/000196473825000038/solv-20250321.htm
SPG,SIMON PROPERTY GROUP INC.,David Simon,,2026-03-23,Web search,https://www.sec.gov/Archives/edgar/data/1063761/000110465926033931/tm269613d1_8k.htm
SPG,SIMON PROPERTY GROUP INC.,Eli Simon,2026-03-23,Present,8-K,https://www.sec.gov/Archives/edgar/data/1063761/000110465926033931/tm269613d1_8k.htm
SPGI,S&P Global Inc.,Harold McGraw III,,2013-11-01,8-K,https://www.sec.gov/Archives/edgar/data/64040/000094787113000498/ss181053_8k.htm
SPGI,S&P Global Inc.,Douglas Peterson,2013-11-01,2024-11-01,8-K,https://www.sec.gov/Archives/edgar/data/64040/000094787113000498/ss181053_8k.htm
SPGI,S&P Global Inc.,Martina L. Cheung,2024-11-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/64040/000006404024000141/spgi-20240627.htm
SRE,SEMPRA,Stephen L. Baum,,2005-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1032208/000008652105000068/sre8k12062005.htm
SRE,SEMPRA,Donald E. Felsinger,2006-01-01,2011-06-27,8-K,https://www.sec.gov/Archives/edgar/data/1032208/000008652111000053/se8k06272011.htm
SRE,SEMPRA,Debra L. Reed,2011-06-27,2018-05-01,8-K,https://www.sec.gov/Archives/edgar/data/1032208/000008652118000025/sre20180311form8k.htm
SRE,SEMPRA,Jeffrey W. Martin,2018-05-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1032208/000119312526127603/d90144ddef14a.htm
STE,STERIS plc,Walter M Rosebrough,2007-01-01,2021-07-29,8-K,https://www.sec.gov/Archives/edgar/data/1757898/000119312521026412/d116225d8k.htm
STE,STERIS plc,Daniel A. Carestio,2021-07-29,Present,8-K,https://www.sec.gov/Archives/edgar/data/1757898/000119312521026412/d116225d8k.htm
STLD,STEEL DYNAMICS INC,Keith E. Busse,1993-01-01,2011-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1022671/000110465911056989/a11-28331_18k.htm
STLD,STEEL DYNAMICS INC,Mark D. Millett,2012-01-01,2023-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1022671/000110465911056989/a11-28331_18k.htm
STLD,STEEL DYNAMICS INC,Barry T. Schneider,2023-03-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1022671/000110465923017435/tm236120d1_8k.htm
STT,STATE STREET CORP,William W. Hunt,,2008-01-02,8-K,https://www.sec.gov/Archives/edgar/data/93751/000110465908000268/a08-1124_18k.htm
STT,STATE STREET CORP,Ronald E. Logue,2008-01-02,2010-03-01,8-K,https://www.sec.gov/Archives/edgar/data/93751/000119312509213819/d8k.htm
STT,STATE STREET CORP,Joseph L. Hooley,2010-03-01,2018-12-31,8-K,https://www.sec.gov/Archives/edgar/data/93751/000119312509213819/d8k.htm
STT,STATE STREET CORP,Ronald P. O'Hanley,2019-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/93751/000009375118000509/form8-kceosuccession.htm
STX,Seagate Technology Holdings plc,C.S. Park,2006-05-19,2006-12-07,8-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312506119646/d8k.htm
STX,Seagate Technology Holdings plc,Stephen J. Luczo,2009-01-12,2017-10-01,8-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312509018804/d8k.htm
STX,Seagate Technology Holdings plc,William D. Mosley,2017-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1137789/000119312517234440/d431036d8k.htm
STZ,"CONSTELLATION BRANDS, INC.",Richard Sands,1993-10-01,2019-03-01,8-K,https://www.sec.gov/Archives/edgar/data/16918/000001691818000078/stz_form8k.htm
STZ,"CONSTELLATION BRANDS, INC.",William A. Newlands,2019-03-01,2026-04-13,SEC filing,https://www.sec.gov/Archives/edgar/data/16918/000001691823000096/stz-20230531.htm
STZ,"CONSTELLATION BRANDS, INC.",Nicholas I. Fink,2026-04-13,Present,8-K,https://www.sec.gov/Archives/edgar/data/16918/000119312526048815/d31913d8k.htm
SW,Smurfit Westrock plc,Steven C. Voorhees,,2021-03-02,Web search,https://www.businesswire.com/news/home/20210302005292/en/WestRock-Announces-Chief-Executive-Officer-Succession-Steven-C.-Voorhees-to-Step-Down-as-Chief-Executive-Officer-Board-of-Directors-Elects-David-B.-Sewell-as-Successor
SW,Smurfit Westrock plc,David B. Sewell,2021-03-02,2024-07-05,Web search,https://www.businesswire.com/news/home/20210302005292/en/WestRock-Announces-Chief-Executive-Officer-Succession-Steven-C.-Voorhees-to-Step-Down-as-Chief-Executive-Officer-Board-of-Directors-Elects-David-B.-Sewell-as-Successor
SW,Smurfit Westrock plc,Anthony Smurfit,2024-07-05,Present,8-K,https://www.sec.gov/Archives/edgar/data/2005951/000110465924078355/tm2418700d1_8k.htm
SWK,"STANLEY BLACK & DECKER, INC.",Christopher Nelson,,Present,Web search,"https://news.google.com/search?q=STANLEY+BLACK+%26+DECKER,+INC.+CEO+history+leadership&amp;hl=en-US&amp;gl=US&amp;ceid=US:en"
SWKS,"SKYWORKS SOLUTIONS, INC.",David J. Aldrich,2000-01-01,2015-01-22,8-K,https://www.sec.gov/Archives/edgar/data/4127/000000412714000020/fy13annualproxyvote5-6x2014.htm
SWKS,"SKYWORKS SOLUTIONS, INC.",Liam K. Griffin,2015-01-22,2025-02-17,8-K,https://www.sec.gov/Archives/edgar/data/4127/000000412714000048/dec192014severanceagreemen.htm
SWKS,"SKYWORKS SOLUTIONS, INC.",Philip G. Brace,2025-02-17,Present,8-K,https://www.sec.gov/Archives/edgar/data/4127/000000412725000012/swks-20250204.htm
SYF,Synchrony Financial,Glenn Marino,,2014-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1601712/000160171217000170/form8-kx121117.htm
SYF,Synchrony Financial,Margaret Keane,2014-01-01,2018-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1601712/000160171221000028/syf-20210111.htm
SYF,Synchrony Financial,Neeraj Mehta,2018-01-01,2019-05-02,8-K,https://www.sec.gov/Archives/edgar/data/1601712/000160171217000170/form8-kx121117.htm
SYF,Synchrony Financial,Brian Doubles,2021-04-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1601712/000160171221000028/syf-20210111.htm
SYK,STRYKER CORP,John W. Brown,,2005-01-01,8-K,https://www.sec.gov/Archives/edgar/data/310764/000031076404000034/syk8k121004.htm
SYK,STRYKER CORP,Stephen P. MacMillan,2005-01-01,2012-02-08,8-K,https://www.sec.gov/Archives/edgar/data/310764/000031076412000030/syk8k021312.htm
SYK,STRYKER CORP,Curt R. Hartman,2012-02-08,2012-09-30,8-K,https://www.sec.gov/Archives/edgar/data/310764/000031076412000212/syk8k100112.htm
SYK,STRYKER CORP,Kevin A. Lobo,2012-10-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/310764/000031076426000013/syk-20260323.htm
SYY,SYSCO CORP,Richard J. Schnieders,2007-07-01,2009-03-31,8-K,https://www.sec.gov/Archives/edgar/data/96021/000009602107000014/form8k.htm
SYY,SYSCO CORP,William J. DeLaney,2009-03-31,2017-01-01,8-K,https://www.sec.gov/Archives/edgar/data/96021/000091406209000019/sysco8k11709.htm
SYY,SYSCO CORP,Thomas L. Bené,2017-01-01,2020-01-10,8-K,https://www.sec.gov/Archives/edgar/data/96021/000119312517229408/d425321d8k.htm
SYY,SYSCO CORP,Kevin P. Hourican,2020-02-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/96021/000119312520009092/d873182d8k.htm
T,AT&T INC.,David W. Dorman,2002-11-01,2005-11-18,8-K,https://www.sec.gov/Archives/edgar/data/732717/000095012305013901/y14984e8vk.htm
T,AT&T INC.,Randall L. Stephenson,2007-06-04,2020-07-01,8-K,https://www.sec.gov/Archives/edgar/data/732717/000073271707000038/amdceopay.htm
T,AT&T INC.,John Stankey,2020-07-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/732717/000119312520123202/d913267d8k.htm
TAP,MOLSON COORS BEVERAGE CO,Frits van Paasschen,,2000-06-01,8-K,https://www.sec.gov/Archives/edgar/data/24545/000110465907066599/a07-23151_18k.htm
TAP,MOLSON COORS BEVERAGE CO,Daniel O'Neill,2000-06-01,2005-02-09,8-K,https://www.sec.gov/Archives/edgar/data/24545/000104746905003936/a2151891z8-k.htm
TAP,MOLSON COORS BEVERAGE CO,Leo Kiely,2007-08-30,2007-12-01,8-K,https://www.sec.gov/Archives/edgar/data/24545/000110465907066599/a07-23151_18k.htm
TAP,MOLSON COORS BEVERAGE CO,Mark R. Hunter,2007-12-01,2008-07-01,8-K,https://www.sec.gov/Archives/edgar/data/24545/000110465912034573/a12-11689_18k.htm
TAP,MOLSON COORS BEVERAGE CO,Peter Swinburn,2008-07-01,2014-12-31,8-K,https://www.sec.gov/Archives/edgar/data/24545/000002454514000013/a20140725form8k.htm
TAP,MOLSON COORS BEVERAGE CO,Gavin D.K. Hattersley,2019-09-27,2025-10-01,8-K,https://www.sec.gov/Archives/edgar/data/24545/000110465925034426/tm2512167d1_8k.htm
TAP,MOLSON COORS BEVERAGE CO,Rahul Goyal,2025-10-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/24545/000110465925091900/tm2526551d1_8k.htm
TDG,TransDigm Group INC,W. Nicholas Howley,1998-01-01,2018-04-26,SEC Filings,https://www.sec.gov/Archives/edgar/data/1260221/000126022126000009/tdg-20260122.htm
TDG,TransDigm Group INC,Kevin M. Stein,2018-04-26,2025-09-30,SEC Filings,https://www.sec.gov/Archives/edgar/data/1260221/000126022125000007/tdg-20250123.htm
TDG,TransDigm Group INC,Michael J. Lisman,2025-10-01,Present,SEC Filings,https://www.sec.gov/Archives/edgar/data/1260221/000126022126000009/tdg-20260122.htm
TDY,TELEDYNE TECHNOLOGIES INC,Robert Mehrabian,2000-01-01,2019-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1094285/000119312525054478/d894170ddef14a.htm
TDY,TELEDYNE TECHNOLOGIES INC,Aldo Pichelli,2019-01-01,2021-10-15,8-K,https://www.sec.gov/Archives/edgar/data/1094285/000109428521000148/tdy-20210827.htm
TDY,TELEDYNE TECHNOLOGIES INC,Edwin Roks,2024-01-01,2025-04-28,8-K,https://www.sec.gov/Archives/edgar/data/1094285/000119312526104187/d70991ddef14a.htm
TDY,TELEDYNE TECHNOLOGIES INC,George C. Bobb III,2025-04-28,Present,8-K,https://www.sec.gov/Archives/edgar/data/1094285/000109428525000108/tdy-20250428.htm
TECH,BIO-TECHNE Corp,Charles R. Kummeth,2013-01-01,2024-02-01,SEC Filing,https://www.sec.gov/Archives/edgar/data/842023/000130817923000977/ltech2023_def14a.htm
TECH,BIO-TECHNE Corp,Kim Kelderman,2024-02-01,Present,SEC Filing,https://www.sec.gov/Archives/edgar/data/842023/000130817924000703/ltech2024_def14a.htm
TEL,TE Connectivity plc,Thomas J. Lynch,2007-06-30,2017-03-09,8-K,https://www.sec.gov/Archives/edgar/data/1385157/000110465907052509/a07-18026_18k.htm
TEL,TE Connectivity plc,Terrence Curtin,2017-03-09,Present,8-K,https://www.sec.gov/Archives/edgar/data/1385157/000110465916148016/a16-19260_18k.htm
TER,"TERADYNE, INC",George W. Chamillard,,2006-12-31,8-K,https://www.sec.gov/Archives/edgar/data/97210/000119312506230640/d8k.htm
TER,"TERADYNE, INC",Michael A. Bradley,2006-12-31,2014-01-31,8-K,https://www.sec.gov/Archives/edgar/data/97210/000119312513440397/d627877d8k.htm
TER,"TERADYNE, INC",Mark E. Jagiela,2014-01-31,2023-02-01,8-K,https://www.sec.gov/Archives/edgar/data/97210/000119312514017606/d664429d8k.htm
TER,"TERADYNE, INC",Gregory S. Smith,2023-02-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/97210/000119312523024103/d456143d8k.htm
TFC,TRUIST FINANCIAL CORP,John A. Allison IV,,2008-12-31,8-K,https://www.sec.gov/Archives/edgar/data/92230/000009223008000063/allison8k.htm
TFC,TRUIST FINANCIAL CORP,William J. Reuter,2008-12-31,2009-01-01,8-K,https://www.sec.gov/Archives/edgar/data/92230/000119312515273899/d64356d8k.htm
TFC,TRUIST FINANCIAL CORP,Kelly S. King,2009-01-01,2019-12-09,8-K,https://www.sec.gov/Archives/edgar/data/92230/000009223021000067/tfc-20210813.htm
TFC,TRUIST FINANCIAL CORP,"William H. Rogers, Jr.",2019-12-09,Present,8-K,https://www.sec.gov/Archives/edgar/data/92230/000119312519308844/d841243d8k.htm
TGT,TARGET CORP,Michael J. Fiddelke,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/27419/000002741926000016/tgt-20260131.htm
TJX,TJX COMPANIES INC /DE/,Bernard Cammarata,,2000-01-01,8-K,https://www.sec.gov/Archives/edgar/data/109198/000095013507000380/b639188ke8vk.htm
TJX,TJX COMPANIES INC /DE/,Edmond J. English,2000-01-01,2005-09-13,Wikipedia,https://en.wikipedia.org/wiki/Edmond_J._English
TJX,TJX COMPANIES INC /DE/,Carol Meyrowitz,2007-01-28,2016-01-31,8-K,https://www.sec.gov/Archives/edgar/data/109198/000119312516445461/d34897d8k.htm
TJX,TJX COMPANIES INC /DE/,Ernie Herrman,2016-01-31,Present,8-K,https://www.sec.gov/Archives/edgar/data/109198/000119312516445461/d34897d8k.htm
TKO,"TKO Group Holdings, Inc.",Ariel Emanuel,2023-09-12,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1973266/000119312525096950/d827768ddef14a.htm
TMO,THERMO FISHER SCIENTIFIC INC.,Marijn Dekkers,2002-01-01,2009-10-15,8-K,https://www.sec.gov/Archives/edgar/data/97745/000095012309043313/b77241e8vk.htm
TMO,THERMO FISHER SCIENTIFIC INC.,Marc N. Casper,2009-10-15,Present,8-K,https://www.sec.gov/Archives/edgar/data/97745/000095012309043313/b77241e8vk.htm
TMUS,"T-Mobile US, Inc.",John J. Legere,2012-01-01,2013-02-05,8-K,https://www.sec.gov/Archives/edgar/data/1283699/000119312513193449/d527693d8k.htm
TMUS,"T-Mobile US, Inc.",Roger D. Linquist,2013-02-05,2013-04-30,8-K,https://www.sec.gov/Archives/edgar/data/1283699/000128369913000011/form8-k020713.htm
TMUS,"T-Mobile US, Inc.",G. Michael Sievert,2020-04-01,2025-11-01,8-K,https://www.sec.gov/Archives/edgar/data/1283699/000119312520093622/d886127d8k.htm
TMUS,"T-Mobile US, Inc.",Srinivasan Gopalan,2025-11-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1283699/000119312525209990/d916281d8k.htm
TPL,Texas Pacific Land Corp,Tyler Glover,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1811074/000110465925093848/tm2523293-1_def14a.htm
TPR,"TAPESTRY, INC.",Lew Frankfort,,2014-01-01,8-K,https://www.sec.gov/Archives/edgar/data/1116132/000115752313005879/a50771708.htm
TPR,"TAPESTRY, INC.",Victor Luis,2014-01-01,2019-09-03,8-K,https://www.sec.gov/Archives/edgar/data/1116132/000115752313005879/a50771708.htm
TPR,"TAPESTRY, INC.",Jide Zeitlin,2019-09-04,2020-07-20,8-K,https://www.sec.gov/Archives/edgar/data/1116132/000115752319001945/a52087761.htm
TPR,"TAPESTRY, INC.",Joanne Crevoiserat,2020-07-21,Present,8-K,https://www.sec.gov/Archives/edgar/data/1116132/000115752320001004/a52253160.htm
TRGP,Targa Resources Corp.,Rene R. Joyce,2005-10-01,2011-12-31,Web search,https://www.sec.gov/Archives/edgar/data/1389170/000119312524073912/d794370ddef14a.htm
TRGP,Targa Resources Corp.,Joe Bob Perkins,2012-01-01,2020-03-01,8-K,https://www.sec.gov/Archives/edgar/data/1389170/000119312511328265/d264755d8k.htm
TRGP,Targa Resources Corp.,Matthew J. Meloy,2020-03-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1389170/000119312519204063/d785218d8k.htm
TRMB,TRIMBLE INC.,Steven W. Berglund,1999-03-01,2020-01-04,8-K,https://www.sec.gov/Archives/edgar/data/864749/000119312519317679/d851643d8k.htm
TRMB,TRIMBLE INC.,Robert Painter,2020-01-04,Present,8-K,https://www.sec.gov/Archives/edgar/data/864749/000134100419000528/form8k.htm
TROW,PRICE T ROWE GROUP INC,George A. Roche,,2006-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1113169/000095013306005364/w28140e8vk.htm
TROW,PRICE T ROWE GROUP INC,James A. C. Kennedy,2007-01-01,2015-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1113169/000111316915000020/a201505-8k.htm
TROW,PRICE T ROWE GROUP INC,William J. Stromberg,2016-01-01,2021-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1113169/000111316921000026/trow-20210729.htm
TROW,PRICE T ROWE GROUP INC,Robert W. Sharps,2022-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1113169/000111316921000037/trow-20211207.htm
TRV,"TRAVELERS COMPANIES, INC.",Jay S. Fishman,,2015-12-01,8-K,https://www.sec.gov/Archives/edgar/data/86312/000110465915056032/a15-16992_18k.htm
TRV,"TRAVELERS COMPANIES, INC.",Alan D. Schnitzer,2015-12-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/86312/000110465915056032/a15-16992_18k.htm
TSCO,TRACTOR SUPPLY CO /DE/,Gregory A. Sandfort,,2004-10-01,8-K,https://www.sec.gov/Archives/edgar/data/916365/000091636519000170/tsco-20191220.htm
TSCO,TRACTOR SUPPLY CO /DE/,James F. Wright,2004-10-01,2012-12-20,8-K,https://www.sec.gov/Archives/edgar/data/916365/000091636512000084/a12-20x12jimwrightamendede.htm
TSCO,TRACTOR SUPPLY CO /DE/,Harry A. Lawton III,2020-01-13,Present,8-K,https://www.sec.gov/Archives/edgar/data/916365/000091636520000006/tsco-20200113.htm
TSLA,"Tesla, Inc.",Elon Musk,2008-10-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1318605/000110465925090866/tm252289-12_def14a.htm
TSN,"TYSON FOODS, INC.",John Tyson,,2006-05-19,8-K,https://www.sec.gov/Archives/edgar/data/100493/000010049306000044/form8k_052406.htm
TSN,"TYSON FOODS, INC.",Richard L. Bond,2006-05-19,2009-01-05,8-K,https://www.sec.gov/Archives/edgar/data/100493/000010049309000001/form8k_010809.htm
TSN,"TYSON FOODS, INC.",Leland E. Tollett,2009-01-05,2009-11-19,8-K,https://www.sec.gov/Archives/edgar/data/100493/000010049309000039/form8k_060509.htm
TSN,"TYSON FOODS, INC.",Donnie Smith,2009-11-19,2016-12-31,8-K,https://www.sec.gov/Archives/edgar/data/100493/000010049309000073/form8k_121609.htm
TSN,"TYSON FOODS, INC.",Tom Hayes,2016-12-31,2018-09-30,8-K,https://www.sec.gov/Archives/edgar/data/100493/000010049318000101/tsn8k091418.htm
TSN,"TYSON FOODS, INC.",Noel White,2018-09-30,2020-10-03,8-K,https://www.sec.gov/Archives/edgar/data/100493/000010049320000116/tsn-20201003.htm
TSN,"TYSON FOODS, INC.",Dean Banks,2020-10-03,2021-06-02,8-K,https://www.sec.gov/Archives/edgar/data/100493/000010049321000087/tsn-20210601.htm
TSN,"TYSON FOODS, INC.",Donnie King,2021-06-02,Present,8-K,https://www.sec.gov/Archives/edgar/data/100493/000010049321000087/tsn-20210601.htm
TT,Trane Technologies plc,Herbert L. Henkel,,2010-02-03,8-K,https://www.sec.gov/Archives/edgar/data/1466258/000119312510023283/d8k.htm
TT,Trane Technologies plc,Michael W. Lamach,2010-02-03,2021-12-31,8-K,https://www.sec.gov/Archives/edgar/data/1466258/000146625821000194/tt-20211203.htm
TT,Trane Technologies plc,David S. Regnery,2022-01-01,Present,8-K,https://www.sec.gov/Archives/edgar/data/1466258/000146625821000194/tt-20211203.htm
TTD,"Trade Desk, Inc.",Jeff T. Green,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/1671933/000167193326000034/ttd-20260408.htm
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Paul Eibeler,,2007-03-29,8-K,https://www.sec.gov/Archives/edgar/data/946581/000114420407017335/v070803_8k-taketwo.htm
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Benjamin Feder,2007-03-29,2011-01-01,8-K,https://www.sec.gov/Archives/edgar/data/946581/000114420408009931/v103944_8k.htm
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Strauss Zelnick,2011-01-01,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/946581/000130817924000655/lttwo2024_def14a.htm
TXN,TEXAS INSTRUMENTS INC,Haviv Ilan,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/97476/000009747626000059/txn-20251231.htm
TXT,TEXTRON INC,Lisa Atherton,,Present,Annual filing,https://www.sec.gov/Archives/edgar/data/217346/000155278126000084/e26011_txt-def14a.htm
TYL,TYLER TECHNOLOGIES INC,John S. Marr Jr.,,2015-11-16,8-K,https://www.sec.gov/Archives/edgar/data/860731/000086073118000021/a8-kproxy2018results.htm
TYL,TYLER TECHNOLOGIES INC,Larry D. Leinweber,2015-11-16,2018-05-10,8-K,https://www.sec.gov/Archives/edgar/data/860731/000119312515378245/d57735d8k.htm
TYL,TYLER TECHNOLOGIES INC,H. Lynn Moore Jr.,2018-05-10,Present,8-K,https://www.sec.gov/Archives/edgar/data/860731/000086073118000021/a8-kproxy2018results.htm
UAL,"United Airlines Holdings, Inc.",Jeffery A. Smisek,,2002-01-01,8-K,https://www.sec.gov/Archives/edgar/data/100517/000110465915064079/a15-19109_18k.htm
